CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v0_140-31-8,"2-(1-Piperazinyl) ethylamine, >10 - 24% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [Company Data]
"
_v0_140-31-8,"2-(1-Piperazinyl) ethylamine, >10 - 24% in a non hazardous diluent",9.1C (algal),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_140-31-8,"2-(1-Piperazinyl) ethylamine, >10 - 24% in a non hazardous diluent",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_140-31-8,"2-(1-Piperazinyl) ethylamine, >10 - 24% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_14025-15-1,"Copper versenate, >25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_14025-15-1,"Copper versenate, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_14025-15-1,"Copper versenate, >25% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_14025-15-1,"Copper versenate, >25% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v0_14025-15-1,"Copper versenate, >25% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_14025-15-1,"Copper versenate, >25% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_14025-15-1,"Copper versenate, >25% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_14025-21-9,"Disodium zinc EDTA, >10 - 24% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v0_14025-21-9,"Disodium zinc EDTA, >10 - 24% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",6.1D (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",8.1A,Corrosive to metals,GHS: Corrosive to metals - Category 1,
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_141-43-5,"Ethanolamine, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_142-62-1,"Hexanoic acid, >3 - 4% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R PHRASE: R 34 [Company Data]
"
_v0_142-62-1,"Hexanoic acid, >3 - 4% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [Company Data]
"
_v0_142-87-0,"Sodium decyl sulphate, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,R PHRASE: R 22 [CHEMWATCH]
_v0_142-87-0,"Sodium decyl sulphate, >25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,R PHRASE: R 38 [CHEMWATCH]
_v0_142-87-0,"Sodium decyl sulphate, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,R PHRASE: R 36 [CHEMWATCH]
_v0_142-87-0,"Sodium decyl sulphate, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,R PHRASE: R 22 [CHEMWATCH]
_v0_143-28-2,"Oleyl alcohol, >50% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"R PHRASE: R 65 [CHEMWATCH]

"
_v0_143-28-2,"Oleyl alcohol, >50% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R PHRASE: R 38 [CHEMWATCH]

"
_v0_1501-82-2,"Cyclododecene, >50% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"R PHRASE: R 65 [CHEMWATCH]

"
_v0_151-21-3,"Dodecyl sodium sulphate, >2 - 4% in a non hazardous diluent",6.1E (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 5,"Classification based on the parent record and mixture rules.
"
_v1_151-21-3,"Dodecyl sodium sulphate, >26 - 33% in a non hazardous diluent",6.1D (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 4,"Classification based on the parent record and mixture rules.
"
_v1_151-21-3,"Dodecyl sodium sulphate, >26 - 33% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_151-21-3,"Dodecyl sodium sulphate, >26 - 33% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_151-21-3,"Dodecyl sodium sulphate, >26 - 33% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_151-21-3,"Dodecyl sodium sulphate, >26 - 33% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_151-21-3,"Dodecyl sodium sulphate, >26 - 33% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_151-21-3,"Dodecyl sodium sulphate, >26 - 33% in a non hazardous diluent",9.2D,Slightly harmful in the soil environment,,"
Soil DT 50 > 30 days: ND
"
_v1_151-21-3,"Dodecyl sodium sulphate, >26 - 33% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_15170-57-7,"Platinum (II) acetylacetonate, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,R PHRASE: R 22 [Company Data]
_v0_15170-57-7,"Platinum (II) acetylacetonate, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,R PHRASE: R 22 [Company Data]
_v0_15520-11-3,"Peroxydicarbonic acid, bis[4-(1,1-dimethylethyl)cyclohexyl] ester, 100%",5.2C,Organic peroxides: type C,GHS: Organic peroxides - Type C,"UN Number: 3114 , UN Class: 5.2"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",4.3C,Solids that emit flammable gas when in contact with water: low hazard,"GHS: Substances and mixtures, which in contact with water, emit flammable gases - Category 3","UN Number: 1403 , UN Class: Class 4.3; PG III"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"
R-PHRASE: R 22 Harmful if swallowed. [IUCLID 2000]
"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",6.1E (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 5,"Inhalation Form:<br/> 
R-PHRASE: R 37 Irritating to respiratory system.

"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"
SPECIES:
RESULT: Dermal irritation with erythema, macules, or acute or subacute eczema may occur, especially in areas where the skin is moist.
REFERENCE SOURCE: (Finkel, 1983; Sax, 1984; ACGIH, 1986).

"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"REMARK: Cross referenced from Hydrogen Cyanamide Record (CAS # 420-04-2). Classification based on weight of evidence from:

(36) Civo Institutes TNO (1982): Sensitization test with SKW Cyanamid F1000 in guinea pigs (Maximization test), Report No. V82.096/220063, March 1982 [IUCLID 2000]

[Goday BJJ et al; Contact Dermatitis 31 (5): 331-32 (1994)]**PEER REVIEWED** [HSDB]

R 43 May cause sensitization by skin contact.


"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"
SPECIES:
RESULT: Cyanamide: Severely irritating and caustic. 
REFERENCE SOURCE: [QC Reviewed] [Grant, W.M. Toxicology of the Eye. 3rd ed. Springfield, IL: Charles C. Thomas Publisher, 1986. 286]  [HSDB]

R-PHRASE: R 41 Risk of serious damage to eyes.
[IUCLID 2000]

"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"SPECIES: Selenastrum capricornutum (Algae)
TYPE OF EXPOSURE:
DURATION: 96 hr
ENDPOINT: EC50
VALUE: 13.5 mg/l
REFERENCE SOURCE: SKW Trostberg Trostberg (19) [IUCLID 2000]

TEST SUBSTANCE: Aqueous cyanamide solution
REMARK: Substance undergoes hydrolysis to hydrogen cyanamide




Bioccumulative: No
Log Kow: -0.20  (KowWin estimate) [ECOSAR]
Rapidly Degradable: Yes

Type: Inoculum: activated sludge
Concentration: 1 mg/l
Degradation: = 100 % after 13 day
Method: OECD Guide-line 301 B ""Ready Biodegradability: Modified Sturm
Test (CO2 evolution)""
Year: 1990 GLP: yes
Test substance: other TS
Remark: Cyanamide was completely degraded, only when it served as a
nitrogen source for degradation of carbon-containing
compound. When it served as both carbon and nitrogen source
it was only slowly degraded (about 22 % in 8 weeks).
Therefore, the availability of another nitrogen source
prevents the degradation of cyanamide in a standard OECD
biodegradability test.
Source: SKW Trostberg Trostberg
Test substance: aqueous cyanamide solution
(8) [IUCLID 2000]"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"SPECIES: Daphnia magna (Crustacea)
TYPE OF EXPOSURE:
DURATION: 48 hr
ENDPOINT: EC50
VALUE: 3.2 mg/l
REFERENCE SOURCE: SKW Trostberg Trostberg (17) [IUCLID 2000]

TEST SUBSTANCE: Aqueous cyanamide solution
REMARK: Substance undergoes hydrolysis to hydrogen cyanamide



Bioccumulative: No
Log Kow: -0.20  (KowWin estimate) [ECOSAR]
Rapidly Degradable: Yes

Type: Inoculum: activated sludge
Concentration: 1 mg/l
Degradation: = 100 % after 13 day
Method: OECD Guide-line 301 B ""Ready Biodegradability: Modified Sturm
Test (CO2 evolution)""
Year: 1990 GLP: yes
Test substance: other TS
Remark: Cyanamide was completely degraded, only when it served as a
nitrogen source for degradation of carbon-containing
compound. When it served as both carbon and nitrogen source
it was only slowly degraded (about 22 % in 8 weeks).
Therefore, the availability of another nitrogen source
prevents the degradation of cyanamide in a standard OECD
biodegradability test.
Source: SKW Trostberg Trostberg
Test substance: aqueous cyanamide solution
(8) [IUCLID 2000]"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"                                       ACUTE
SPECIES: Lepomis macrochirus (Fish, fresh water)
TYPE OF EXPOSURE:
DURATION: 96 hr
ENDPOINT: LC50
VALUE: 44 mg/l
REFERENCE SOURCE: SKW Trostberg Trostberg  [IUCLID 2000]

TEST SUBSTANCE: Aqueous cyanamide solution
REMARK: Substance undergoes hydrolysis to hydrogen cyanamide


                                    CHRONIC
SPECIES: Cyprinus carpio (Fish, fresh water)
TYPE OF EXPOSURE:
DURATION: 96 hr
ENDPOINT: NOEC
VALUE: 32 mg/l
REFERENCE SOURCE: SKW Trostberg Trostberg [IUCLID 2000]

TEST SUBSTANCE: Aqueous cyanamide solution
REMARK: Substance undergoes hydrolysis to hydrogen cyanamide

Bioccumulative: No
Log Kow: -0.20  (KowWin estimate) [ECOSAR]
Rapidly Degradable: Yes

Type: Inoculum: activated sludge
Concentration: 1 mg/l
Degradation: = 100 % after 13 day
Method: OECD Guide-line 301 B ""Ready Biodegradability: Modified Sturm
Test (CO2 evolution)""
Year: 1990 GLP: yes
Test substance: other TS
Remark: Cyanamide was completely degraded, only when it served as a
nitrogen source for degradation of carbon-containing
compound. When it served as both carbon and nitrogen source
it was only slowly degraded (about 22 % in 8 weeks).
Therefore, the availability of another nitrogen source
prevents the degradation of cyanamide in a standard OECD
biodegradability test.
Source: SKW Trostberg Trostberg
Test substance: aqueous cyanamide solution
(8) [IUCLID 2000]"
_v0_156-62-7,"Calcium cyanamide, with >0.1 % calcium carbide",9.2D,Slightly harmful in the soil environment,,"A review of the literature is presented to reconcile conflicting reports on the effect of calcium cyanamide on soil microflora. Since 1906, it has been reported by various researchers that the application of calcium cyanamide to the soil reduces the microfloral population. During the same time, other authors have found that calcium cyanamide treatment increases the number of soil microflora. It was found that within 24 hr after application, the soil microflora was reduced by 80 to 99%. When observed for a longer period of time, it was found that calcium cyanamide affected a population increase of about 1 1/2 to 2 1/2 times that found in untreated and ammonium-sulfate-treated soils within 30 days. In acidic soil, this increase was slower and was about equal to that found in the untreated and ammonium-sulfate-treated samples after 88 days. The intensity of the effect was a function both of the type of the soil and the concentration of the calcium cyanamide. It is concluded from the findings that calcium cyanamide promotes microbiological activity but it is also pointed out that Drude (1960) found that high concentrations of calcium cyanamide (300 kg nitrogen/ha) had a damaging effect (|cyanamide shock|) on the development of young sugar and feed beets
Glathe 1971 Calcium cyanamide and the soil microflora.)  Z. Pflanzenernaehr. Bodenk.; 128(1): 41-50 1971 [toxline]
Soil DT 50 > 30 days: no
In fertilizer applications, Calcium cyanamide is broken down
by soil moisture into lime and free cyanamide. The latter is
converted by soil microbes to urea and then to ammonia.
Nitrifying bacteria convert ammonia to nitrate. Calcium
cyanamide is particularly valuable for acid soils in need of
lime.
Source: SKW Trostberg Trostberg
(3) Forgione, P.S. (1987): Cyanamides: zitiert in Ullmanns
Encyclopedia of Industrial Chemistry, Vol. 8A, 5th ed., VCH
Verlagsgesellschaft Weinheim, 139-156
(9) Rathsack, K. (1954): Landwirtsch. Forsch. 6 (Special ed.),
116-132 [iuclid 2000]"
