CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v0_1309-60-0,"Lead (IV) oxide, >25 - 99% in a non hazardous diluent",6.8A,Known or presumed human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1309-60-0,"Lead (IV) oxide, >25 - 99% in a non hazardous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
REMARK: This classification is based on the pure substance and mixture rules. 
"
_v0_1309-60-0,"Lead (IV) oxide, >25 - 99% in a non hazardous diluent",6.9A (oral),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
REMARK: This classification is based on the pure substance and mixture rules. 
"
_v0_1309-60-0,"Lead (IV) oxide, >25 - 99% in a non hazardous diluent",9.3A,Very ecotoxic to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_1309-64-4,"Antimony trioxide, >10% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v1_1309-64-4,"Antimony trioxide, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v1_1309-64-4,"Antimony trioxide, >10% in a non hazardous diluent",6.7B,Suspected human carcinogens,GHS: Carcinogenicity - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v1_1309-64-4,"Antimony trioxide, >10% in a non hazardous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
This Classification is based on the pure substance, mixture rules and point estimates."
_v0_131-56-6,"2,4-Dihydroxybenzophenone, >10% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R PHRASE: R 38 [Company Data]
"
_v0_131-56-6,"2,4-Dihydroxybenzophenone, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"R PHRASE: R 36 [Company Data]
"
_v0_1312-76-1,"Potassium silicate, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"CROSS REFERENCE: Potassium silicate 
CAS #1312-76- 1

SPECIES: Rat
ENDPOINT: LD50
VALUE: 1600 mg/kg
REFERENCE SOURCE: [IUCLID]
"
_v0_1312-76-1,"Potassium silicate, >25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R PHRASE: R 34 [Company Data]
"
_v0_1312-76-1,"Potassium silicate, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"R PHRASE: R 34 [Company Data]
"
_v0_1312-76-1,"Potassium silicate, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"CROSS REFERENCE: Potassium silicate CAS #1312-76- 1

SPECIES: Rat
ENDPOINT: LD50
VALUE: 1600 mg/kg
REFERENCE SOURCE: [IUCLID]
"
_v0_1313-13-9,"Manganese (IV) oxide, >26% in a non hazardous diluent",6.1B (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 2,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v0_1313-13-9,"Manganese (IV) oxide, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_1313-13-9,"Manganese (IV) oxide, >26% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1313-13-9,"Manganese (IV) oxide, >26% in a non hazardous diluent",6.8B,Suspected human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1313-13-9,"Manganese (IV) oxide, >26% in a non hazardous diluent",6.8C,Produce toxic human reproductive or developmental effects on or via lactation,GHS: Reproductive toxicity - Effects on or via lactation,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1313-13-9,"Manganese (IV) oxide, >26% in a non hazardous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
This Classification is based on the pure substance, mixture rules and point estimates."
_v0_1313-13-9,"Manganese (IV) oxide, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1313-99-1,"Nickel (II) oxide, >26% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"R PHRASE: R 43 [Company Data]
"
_v0_1313-99-1,"Nickel (II) oxide, >26% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"R PHRASE: R 49 [Company Data]
"
_v0_1313-99-1,"Nickel (II) oxide, >26% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"R53 [Company data].
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1313-99-1,"Nickel (II) oxide, >26% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"R53 [Company data].
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1313-99-1,"Nickel (II) oxide, >26% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"R53 [Company data].
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1314-13-2,"Zinc oxide, >26% in a non hazardous diluent",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1314-13-2,"Zinc oxide, >26% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1314-13-2,"Zinc oxide, >26% in a non hazardous diluent",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1314-13-2,"Zinc oxide, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1314-56-3,"Diphosphorus pentoxide, >5% in a non hazardous diluent",8.2B,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1B,"UN # 1807 UN CLASS: 8 PG II
"
_v0_1314-62-1,"Vanadium (V) oxide, >26% in a non hazardous diluent",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:<br/> Refer parent record CAS 1314-62-1
"
_v0_1314-62-1,"Vanadium (V) oxide, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Refer parent record CAS 1314-62-1
"
_v0_1314-62-1,"Vanadium (V) oxide, >26% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v0_1314-62-1,"Vanadium (V) oxide, >26% in a non hazardous diluent",6.8B,Suspected human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 2,"Refer parent record CAS 1314-62-1
"
_v0_1314-62-1,"Vanadium (V) oxide, >26% in a non hazardous diluent",9.1B (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Refer parent record CAS 1314-62-1

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1314-62-1,"Vanadium (V) oxide, >26% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,"Refer parent record CAS 1314-62-1
"
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",6.1E (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 5,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,Classification based on the pure chemical classification and mixture rules. 
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",6.7B,Suspected human carcinogens,GHS: Carcinogenicity - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,Classification based on the pure chemical classification and mixture rules. 
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_132-27-4,"Sodium orthophenylphenate, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,Classification based on the pure chemical classification and mixture rules. 
_v0_1325-82-2,"C.I. Pigment violet 3, >1% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
R PHRASE: R33 [Chemwatch]"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",6.1D (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",6.1E (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 5,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",6.8B,Suspected human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_1330-20-7,"Benzene, dimethyl-, mixed isomers, =25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1332-40-7,"Copper oxychloride, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"This classification was based on the pure substance, mixture rules and point estimates"
_v0_1332-40-7,"Copper oxychloride, >26% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_1332-40-7,"Copper oxychloride, >26% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v0_1332-40-7,"Copper oxychloride, >26% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
