CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
21725-46-2,"2-(4-chloro-6-ethylamino-1,3,5-triazin-2-yl)amino-2-methylpropiononitrile",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 306mg/kg (Agricultural Chemical Registration Data (1983)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2212-67-1,S-Ethyl hexahydro-1H-azepine-1-carbothioate; Molinate,Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) value of 584mg/kg (Agricultural Chemical Registration Data (1970)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
22224-92-6,Fenamiphos,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"For a classification, rat LD50 value (JMPR 929 (1997)) of eight pieces are corresponded. And it was set as Category 2 based on calculated values 5.23 mg/kg by statistical calculations.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2223-93-0,"cadmium distearate, pure",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,Category 4 based on SPECIES: Rat; ENDPOINT: LD50;VALUE:1125mg/kg; REFERENCE SOURCE: RTECS (2004),"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
22248-79-9,"(Z)-2-chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate",Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) value of 480mg/kg (RTECS (2006)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
22373-78-0,"Monensin, monosodium salt",Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"Based on the LD50 = 29mg/kg in the oral administration tests with rats (RTECS, 2003), the substance was classified as Category 2.

[Note] Also refer to ID No.1369, monensin sodium (CAS No.17090-79-8) for the health hazards.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2238-07-5,"2,2'-[oxybis(methylene)]bisoxirane",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Category 4 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: :450mg/kg (ACGIH 7th, 2001; PATTY 4th, 1994) and 510mg/kg (PATTY 4th, 1994)","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
2274-67-1,"2-Chloro-1-(2,4-dichlorophenyl)vinyl dimethyl phosphate; Dimethylvinphos",Acute toxicity (oral) - Category 2,,,,Based on the rat LD50 (oral route) value of 9.75mg/kg (RTECS (2006)).,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
2275-14-1,phenkapton,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,Category 2 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 44 mg/kg; REFERENCE SOURCE: RTECS(1997),"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
2275-23-2,"O,O-Dimethyl S-2-[1-(N-methylcarbamoyl)ethylthio]ethyl phosphorothioate; Vamidothion",Acute toxicity (oral) - Category 3,,,,"Based on the rat LD50 (oral route) value of 64mg/kg representing the lower of the two testing data, 64mg/kg (HSDB (2006)) and 105mg/kg (HSDB (2006)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
22781-23-3,bendiocarb,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"The higher toxic value (34mg/kg) was adopted among LD50=34mg/kg (RTECS (2003)) and 179mg/kg (HSDB (2003)), and it was classified as category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2310-17-0,"O,O-Diethyl S-(6-chloro-2,3-dihydro-2-oxobenzoxazolinyl)methyl phosphorodithioate; Phosalone",Acute toxicity (oral) - Category 3,,,,"Based on the LD50 value of 85mg/kg calculated from the testing data of rat LD50 (oral route) of 85mg/kg (RTECS (2006)), 120mg/kg and 170mg/kg (HSDB (2003)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
23103-98-2,pirimicarb,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Because the rat oral LD50s: 68, 147-210, 101-147 and 165-221mg/kg (JMPR375 (1976)) are all within the range of Category 3, the substance was classified as Category 3.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
2312-35-8,2-(4-tert-butylphenoxy)cyclohexyl 2-propynyl sulfite,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,750mg/kg (Agricultural Chemical Registration Data (2005)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2312-76-7,"sodium 4,6-dinitro-o-cresolate",Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"It was classified as category 2 from the value of rat LD50= 26mg/kg (RTECS (2003)).

* Since there is little data as sodium salts, also refer to the category result of 4, 6-dinitro-o-cresol (ID No.0078, CAS No.534-52-1) for each of the healthy hazards.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
23135-22-0,"N',N'-dimethylcarbamoyl(methylthio)methylenamine N-methylcarbamate",Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"In two Acute Oral Toxicity tests in rats, we compared the LD50 values for male and female rats. Then for the lower of these groups we compared the LD50 values between the two tests, and selected the lower of the two. Based on the value LD50=5.4 mg/kg (Agricultural Chemical Registration Data), which was the lower value of the data from the two tests, the substance was classified as Category 2.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2346-99-8,Methylcyclohexyl-4-chlorophenylthiophosphate,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 160 mg/kg; REFERENCE SOURCE: RTECS(1996),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
23505-41-1,pirimiphos-ethyl,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Based on the value of LD50 = 140mg/kg calculated by the rat oral LD50 values : 140 (RTECS (2003)), 140 (HSDB (2003)) and  19 mg/kg (HSDB (2003)), the substance was classified as Category 3.","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
24151-93-7,piperophos,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,Category 4 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 324mg/kg;  REFERENCE SOURCE: RTECS (1998),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2425-10-7,"3,4-xylyl methylcarbamate",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 290 mg/kg; REFERENCE SOURCE: RTECS(1998),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2426-08-6,"Oxirane, (butoxymethyl)-",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed," Category 5 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: :2260mg/kg (ACGIH 7th, 2001; DFGOT vol.4, 1992; PATTY 4th, 1994), 2050mg/kg (DFGOT vol.4, 1992) and 2500mg/kg (DFGOT vol.4, 1992)","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
24312-44-5,N-(4-Bromobenzyl)-2-fluoroacetamide,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,Category 4 based on SPECIES: Rat;  ENDPOINT: LD50;VALUE:410mg/kg; REFERENCE SOURCE: RTECS (1996),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2439-35-2,2-(Dimethylamino)ethyl acrylate,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 455mg/kg representing the lowest fixed value of the testing data, 455mg/kg, 1,200-1,500mg/kg, 215-681mg/kg, and 533mg/kg (SIDS (2003)). ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2451-62-9,Triglycidyl isocyanurate,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Based on rat oral LD50 = 950 mg/kg, 255 mg/kg (upper and lower limits given in CERI Hazard Data (2002)), and 715 mg/kg and 188 mg/kg (upper and lower limits of CICAD 8 (1998)), it was set as Category 3 from LD50= 226mg/kg obtained by adapting the calculation formula.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2465-27-2,"4,4'-carbonimidoylbis(N,N-dimethylaniline) monohydrochloride",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 1490 mg/kg
REFERENCE SOURCE: DFGOT vol.4 (1992)","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
25013-15-4,"Styrene, methyl-",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"It was classified to category 5 based on the following lower value. Rat LD50 value: 4000mg/kg (ACGIH 7th, 2001, PATTY 4th, 1994, NTP TR 375, 1990) and 5700mg/kg (PATTY 4th, 1994).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25154-52-3,Nonylphenol,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 851mg/kg calculated from the testing data of rat LD50 (oral route) of 1,300mg/kg, 2,462mg/kg (CERI-NITE Hazard Assessment No.1 (2004)), 580mg/kg and 1,620mg/kg (CERI Hazard Data 96-44 (1998)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25154-54-5,"Benzene, dinitro-",Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"There is a report at dinitrobenzene of rat LD50: 5 to 60 mg/kg (ACGIH (2001)), and it was set as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25155-30-0,Sodium dodecylbenzenesulphonate (C12),Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 438mg/kg calculated from the testing data of rat LD50 (oral route) of 438mg/kg (RTECS (2006)), 500mg/kg and 2,000mg/kg (IUCLID (2000)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
25167-80-0,chlorophenol,"Acute toxicity (oral) - o-:Category 4, m-:Category 4, p-:Category 3",Skull and crossbones,Danger,Toxic if swallowed,"O-object: lower LD50= 670mg/kg was adopted between two data (the Health, Labor and Welfare Ministry reports (2005), EHC 93 (1989)) of rat LD50 values, and it was set as Category 4.
M-object: It was set as Category 4 based on rat LD50= 570mg/kg (EHC 93 (1989)).
P-object: It was set as Category 3 based on rat LD50= 261mg/kg (EHC 93 (1989)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2528-36-1,Di-Butyl phenyl phosphate,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 2620 mg/kg
REFERENCE SOURCE: ACGIH (7th, 2001)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
25311-71-1,O-Ethyl O-2-(isopropoxycarbonyl)phenyl N-isopropylphosphoramidothioate; Isofenphos,Acute toxicity (oral) - Category 1,,,,"Based on the LD50 value of 4.2mg/kg calculated from the testing data of rat LD50 (oral route) of 2.11mg/kg (RTECS (2006)), 20mg/kg (IUCLID (2000)) and 28mg/kg (HSDB (2006)). ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
25319-90-8,S-Ethyl 2-(4-chloro-2-methylphenoxy)thioacetate; Phenothiol; MCPA-thioethyl,Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) value of 790mg/kg (Agricultural Chemical Registration Data (1999)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25321-14-6,Dinitrotoluene,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,000mg/kg (CERI Hazard Data 98-15(3) (1998)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
25376-45-8,Diaminotoluene,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Based on the rat oral LD50 = 270mg/kg for toluylenediamine (the composition ratio unknown) (RTECS(1997)), the substance was classified as Category 3.

[Note] This substance is a general term for 2, 3- , 2, 4- , 2, 5- , 2, 6- , 3, 4- , 3, 5-diaminotoluene, and there are no findings in which the composition ratios of the substances are identified. Refer to the classification results of the most common isomers, 2,4-toluenediamine (ID167, CAS: 95-80-7) and 2,5-diaminotoluene (para-toluenediamine, ID1324, CAS: 95-70-5). For the health hazard information, the classification results for 2,4-toluenediamine (ID167, CAS: 95-80-7)  are listed when necessary.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
2545-06-1,"(N-(1,1,2,2-Tetrachloroethylthio)-1,2,3,6-tetrahydrophthalimide); Captafol",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"From description that rat LD50 values: 2500 to 6200 mg/kg (JMPR (1969), PIM 097 (1990), IARC 53 (1991)), 5000mg/kg (JMPR, 1969), and 2500 to 6200 mg/kg (AI exchange: 2000 to 4960 mg/kg) about 80% Wettable Powder, statistics calculation was done. It was set as Category 5 based on the calculated value 3067mg/kg.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25496-01-9,Tridecylbenzenesulphonic acid (C13),Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 502mg/kg calculated from the testing data of rat LD50 (oral route) of 404mg/kg (males), 409mg/kg (females), 659mg/kg (males), 670mg/kg (females), 760mg/kg (females) and 873mg/kg (males) (CERI-NITE Hazard Assessment No.5 (2005)). (LAS mixtures with carbon chain lengths of 10-14; no data available on tridecylbenzenesulphonic acid per se). 
","Oct. 23, 2006 (Environmental Hazards: Jan. 25, 2007)"
25550-58-7,dinitrophenol,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"Since there was a description that 3 - 46mg/kg (ATSDR, 1995), 1 - 3g (17 - 50mg/kg assuming that the weight is 60kg)(HSDB, 2003) as oral lethal dose for human, it was classified as category 2. In addition, although the data of LD50 value of animal was not found, there is an observation of LDLo=30mg/kg (RTECS, 2006) of a rat.

[Note] There were six isomers in dinitrophenol. But about the hazardous property over the health of this ID, investigations and classifications were done as CAS No.25550-58-7 (isomer mixture). Also refer to the classification result of 2, 4-dinitro phenol (ID No.0419, CAS No.51-28-5).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
25639-42-3,methylcyclohexanol,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Category 4 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 1660mg/kg; REFERENCE SOURCE: PATTY(4th, 1994)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
2593-15-9,"5-ethoxy-3-trichloromethyl-1,2,4-thiadiazole",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,077mg/kg (Agricultural Chemical Registration Data (1987)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2595-54-2,mecarbam,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"Of the LD50 values 31-33mg/kg in male rats and 23-53mg/kg in female rats in Priority 1 (JMPR524(1980)), we adopted the higher toxicity value (LD50 = 23mg/kg) and classified the substance as Category 2.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
2597-03-7,Ethyl 2-[(dimethoxyphosphinothioyl)thio]-2-phenylacetate; Phenthoate; PAP,Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral route) value of 249mg/kg (Agricultural Chemical Registration Data (1978)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2605-44-9,cadmium dilaurate,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 2370mg/kg
REFERENCE SOURCE: RTECS(2004)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
26087-47-8,"S-benzyl O,O-diisopropyl phosphorothioate",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 640mg/kg (Agricultural Chemical Registration Data (1979)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
26248-24-8,Sodium tridecylbenzenesulphonate (C13),Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,460mg/kg representing the lower of the two testing data, 1,460mg/kg (males) and 1,470mg/kg (females) (CERI-NITE Hazard Assessment No.5 (2005)) (LAS-Na mixtures with carbon chain lengths of 10-14; no data available on sodium tridecylbenzenesulphonate per se). ","Oct. 23, 2006 (Environmental Hazards: Jan. 25, 2007)"
2631-37-0,promecarb,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,Category 2 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 35 mg/kg;  REFERENCE SOURCE: RTECS(1997),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2631-40-5,2-Isopropylphenyl N-methylcarbamate; Isoprocarb; MIPC,Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral route) value of 178mg/kg (Agricultural Chemical Registration Data (1995)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2636-26-2,"O-4-cyanophenyl O,O-dimethyl phosphorothioate",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 580mg/kg (Agricultural Chemical Registration Data (1969)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
26471-62-5,"Methyl-1,3-phenylene diisocyanate; m-Tolylene diisocyanate",Acute toxicity (oral) - Category 5,,,,"Based on the LD50 value of 3,332mg/kg calculated from the testing data of rat LD50 (oral route) of 7,500mg/kg (CERI Hazard Data 97-20, 1998), 5,800mg/kg (NTP TR251, 1986) and 3,060mg/kg (EHC 75, 1987).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
2655-14-3,"3,5-Dimethylphenyl N-methylcarbamate; XMC",Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) value of 542mg/kg (Agricultural Chemical Registration Data (2004)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
26628-22-8,Sodium azide  (Na(N3)),Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,Category 2 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 45mg/kg;  REFERENCE SOURCE: DFGOT vol.20 (2003),"Mar. 23, 2006"
2674-91-1,"S-(2-ethylsulphinyl-1-methylethyl)-O,O-dimethyl phosphorothioate",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 89 mg/kg; REFERENCE SOURCE: RTECS(2000),"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2698-41-1,[(2-chlorophenyl)methylene]malononitrile,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"From rat oral LD50=1325mg/kg: average of male and female (ACGIH(2004)), it was set as Category 4 .","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2699-79-8,sulphuryl difluoride,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 100 mg/kg; REFERENCE SOURCE: RTECS(2004),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
27152-57-4,tricalcium diarsenite,Acute toxicity (oral) - Category 1,Skull and crossbones,Danger,Fatal if swallowed,SPECIES: Mouse; ENDPOINT: LD50; VALUE: 1mg/kg; REFERENCE SOURCE: RTECS (2004),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
27176-87-0,Dodecylbenzenesulphonic acid (C12),Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 650mg/kg representing the lower of the two testing data, 650mg/kg (RTECS (2006)) and 1,260mg/kg (IUCLID (2000)).","Oct. 23, 2006 (Environmental Hazards: Jan. 25, 2007)"
