CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
684-16-2,hexafluoroacetone,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (testes, kidneys, blood)",Health hazard,Danger,"Causes damage to organs (testes, kidneys, blood) through prolonged or repeated exposure","Based on the description that the influence on the teste, the renal function, and blood was observed with the concentration of the guidance value range of Category 1 in a 90-days inhalation exposure test using the rat and dog (ACGIH (7th, 2001)), it was classified into Category 1 (teste, kidney, blood).","Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
6864-37-5,"4,4'-Methylenebis(2-methylcyclohexaneamine)","Specific target organs/systemic toxicity following repeated exposure - Category 1 (kidneys) Category 2 (respiratory organs, liver, blood system, adrenal, heart)",,,,"Based on the evidence from animal studies including ""vacuolar degeneration of the nasal mucosa and olfactory epithelium, elevated GOT/GPT, decreased hemoglobin level/mean corpuscular hemoglobin concentration (MCHC), and mild renal tubular nephrosis"" (SIDS (2001)), ""histological changes in the liver, red blood cell, white blood cell, kidneys, adrenal and heart"" (SIDS (2001)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1 (kidneys) and Category 2 (respiratory organs, liver, blood system, adrenal, heart). 
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6923-22-4,monocrotophos,Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system),Health hazard,Danger,Causes damage to organs (nervous system) through prolonged or repeated exposure,"It was classified into Category 1 (nerve systems) from description that the decreased brain cholinesterase activities was observed with the given dose within the guidance value range of Category 1 in the oral study using the rat, mouse, or dog of ACGIH (2002).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
69327-76-0,"2-tert-Butylimino-3-isopropyl-5-phenyltetrahydro-4H-1,3,5-thiadiazin-4-one; buprofezin","Specific target organs/systemic toxicity following repeated exposure - Category 2 (blood system, liver, kidneys, thyroid gland, brain)",Health hazard,Warning,"May cause damage to organs (blood system, liver, kidneys, thyroid gland, brain) through prolonged or repeated exposure","Since in the subacute toxicity study for 13 weeks using rats and dogs (Agricultural Chemical Registration Data (2005)), the decrease effect was observed in hemoglobin, hematocrit value and the number of the erythrocyte (in rat), and the increase effects was observed in organs weight (liver, kidney, thyroid gland) (in rat and dog), the abnormalities were observed histopathologically in these organs in rats. Moreover, histopathological abnormities were observed in rat brain (anterior pituitary). Since above observations were mainly observed at 1000 ppm or more (male: 85mg/kg/day, female:103mg/kg/day), they were classified into Category 2 (blood systems, liver, kidney, thyroid gland, brain).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
69409-94-5,Fluvalinate,Specific target organs/systemic toxicity following repeated exposure - Category 1 (skin),Health hazard,Danger,Causes damage to organs (skin) through prolonged or repeated exposure,"Since the dermatoses were observed in the 13-week subacute toxicity study in a rat with the guidance value of Category 1 (Journal of Pesticide Science of Japan (1990)), it was classified into Category 1 (skin). In addition, although synthetic pyrethroids is a neurotoxin acting on axon of peripheral and central nervous system (EHC(J)98(1990)), the acculate effect on the nerve is not indicated in the repeated exposure test using a rat, a mouse, and a dog (Journal of Pesticide Science of Japan (1990)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
71-36-3,1-Butanol,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, auditory organ)",Health hazard,Danger,"Causes damage to organs (central nervous system, auditory organ) through prolonged or repeated exposure","Based on the descriptions that dizziness and headache were observed in human occupational exposure examples ( MOE Risk Assessment The 3rd volume (2004), EHC 65 (1987), ACGIH (2002), DFGOT vol.19 (2003), PATTY (4th, 1994) and Japan Society for Occupational Health advice (1993)), and based on the descriptions that hearing loss was observed in human occupational exposure examples (EHC 65 (1987), DFGOT vol.19 (2003),PATTY (4th, 1994) and Japan Society for Occupational Health advice (1993)), the central nervous system and the auditory organ were considered to be target organ, and we categorized both of them as Category 1.","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
71-43-2,Benzene,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, hematopoietic organs)",,,,"Based on the human evidence including ""bone marrow hypoplasia/hyperplasia, hypocytosis associated with normoblast,"" ""blood toxicity,"" ""fatal cases due to aplastic anemia"" (EHC 150 (1993)), ""transverse myelitis"" (IRIS (2002)), ""frequent headache, exhaustion, somnipathy, dysmnesia,"" ""a decrease in white/red blood cell counts, an increase in mean cell volume"" (NICNAS (2001)), and the evidence from animal studies including ""a decrease in lymphocyte/red blood cell counts,"" ""abnormal configuration of circulating erythrocytes and leukocytes,"" ""a decrease in splenic nucleated cells, circulating erythrocytes and lymphocytes; a decrease in white blood cell count,"" ""a decrease in bone marrow cellularity and bone marrow pluripotent cells"" (EHC 150 (1993)), ""a decrease in red blood cell, white blood cell and lymphocyte counts, a decrease in hematocrit value, an increase in mean cell volume"" (IRIS (2002)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1.

","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
71-55-6,"Ethane, 1,1,1-trichloro-","Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, liver, heart); Category 2 (lung)",Health hazard,Danger,"Causes damage to organs (central nervous system, liver, heart) through prolonged or repeated exposure; May cause damage to organs (lung) through prolonged or repeated exposure","In CERI Hazard Data (1998), EHC 136 (1992), ACGIH (7th, 2001), PATTY (4th, 1994), IARC 71 (1999),  industrial hygene academic society advice (1974), and ATSDR (2004), there is the description that central nervous system manifestations is observed by the human repeated exposure, there is the description that the arrhythmia was observed in the example of the human repeated exposure in ATSDR (2004), and there is the description that liver damages were observed for the example of the human repeated exposure in EHC 136 (1992), IARC 71 (1999), and  ATSDR (2004), due to above resutls it is considered that target organs were central nervous system, heart and liver, and they all were classified into Category 1. Furthermore, it was classified into Category 2 due to the description that the lung change was observed to the guinea pig by moderate level inhalation in CERI Hazard Data (1998) and ACGIH (7th, 2001).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
71561-11-0,"2-[4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyloxy]acetophenone",Specific target organs/systemic toxicity following repeated exposure - Category 1 (pancreas),,,,"Based on the evidence from animal studies (Agricultural Chemical Registration Data (1984)): ""atrophic changes of pancreatic exocrine cells"" observed at dosing levels within the guidance value ranges for Category 1. ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
72-20-8,endrin,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system, liver)",Health hazard,Danger,"Causes damage to organs (nervous system, liver) through prolonged or repeated exposure","It was classified to as Category 1 (nervous systems, liver) according to the description that convulsions and hyperexcitability were shown in the oral study using rats, mise, or dogs of DFGOT (vol.18, 2002), ATSDR (1996), EHC 130 (1992), and the description that vacuolation of hepatocyte in the oral study using dogs of the 1st volume (2002) of the MOE Risk Assessment and the description of the liver damage in the oral study using mise of DFGOT (vol.18, 2002) were both acknowledged in guidance value range of Category 1.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
72-43-5,Methoxychlor,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver, nervous system, endocrine system)",Health hazard,Warning,"May cause damage to organs (liver, nervous system, endocrine system) through prolonged or repeated exposure","Based on the description that in the feeding oral administration tests using the rat, edema, necrosis and congestion of the liver were observed with the dosage in the Category 2 guidance value range (IRIS (2006)), the description that in feeding oral administration tests using the dog, the effects on the nervous systems, such as tremors and spasms, etc., were observed with the dosage in the Category 2 guidance value range (IARC 20 (1979)), and the dedscription that in the oral study using the rat or mouse, effects on the endocrine systems, such as increases in the prolactin level in pituitary, increased levels of hypothalamic GnRH (gonadotropin releasing hormones), and females menstrual cycle abnormalities, were observed with the dosage in the Category 2 guidance value range (IRIS (2006), NTP DB (2006), ATSDR (2002)), it was classified into Category 2 (liver, nervous systems, endocrine systems).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
72623-86-0,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Specific target organs/systemic toxicity following repeated exposure - Category 1 (lung, skin)",Health hazard,Danger,"Causes damage to organs (lung, skin) through prolonged or repeated exposure","It was classified to as Category 1 (lungs, skin) since that pulmonary fibrosis, lipid pneumonias and lipogranuloma of lungs are reported in humans who received exposure of the mineral oils or the mist over many years (ACGIH (2001) and IARC 33 (1984),EHC 20 (1982)), and generation of the serious folliculitis is reported in the epidemiological study by occupational exposure to cutting oil (IARC 33 (1984)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
