CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
19750-95-9,"N'-(4-chloro-o-tolyl)-N,N-dimethylformamidine monohydrochloride",Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,It was set as Category 5 from rat dermal LD50 = 4g/kg (RTECS (2003)).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
105-39-5,Ethyl chloroacetate,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"The lower rabbit LD50 = 230mg/kg. (Based on rabbit LD50 = 230mg/kg and 335mg/kg (both are IUCLID (2000))). Rat LD50 = 161mg/kg (RTECS (1999), IUCLID (2000)). It was set as Category 2 from high toxic rat LD50 = 161mg/kg.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-41-6,1-Hexene,Acute toxicity (dermal),Not classified,-,-,-,"From the description that death was not observed at 2000mg/kg in the test using rabbits (SIDS (2000), ACGIH (2002)), it was set as the outside of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6465-92-5,"Phosphoric acid, 2,2-dichloroethenyl dimethyl ester, compd. with calcium bis(2,2-dichloroethenyl methyl phosphate) (2:1)",Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"It was set as Category 5 based on rat LD50 = 3163mg/kg (RTECS, 1997) of the dermal administration test.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-42-5,Styrene,Acute toxicity (dermal),Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
106-51-4,p-benzoquinone,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-84-2,2-hydrazinoethanol,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
4554-16-9,"2,3-dibromopropiononitrile",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
88-72-2,2-Nitrotoluene,Acute toxicity (dermal),Not classified,-,-,-,"Based on rat LD50 value: >5000mg/kg (CERI Hazard Data, 1999), it was set as the outside of Category.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
29973-13-5,ethiofencarb,Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"It was set as Category 5 based on rabbit dermal LD50 = 2500mg/kg (RTECS (2004), HSDB (2004)).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
115-32-2,"2,2,2-trichloro-1,1-bis(4-chlorophenyl)ethanol",Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >5,000mg/kg (Agricultural Chemical Registration Data (2005)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1587-41-3,Dichlorodinitromethane,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
58011-68-0,"4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyl 4-toluenesulfonate",Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >5,000mg/kg (Agricultural Chemical Registration Data (1978)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
99-08-1,"Toluene, 3-nitro-",Acute toxicity (dermal),Classification not possible,-,-,-,"Rabbit LD50 value : >20000mg/kg (HSDB, 2005), rat LD50 value: >1157mg/kg (IUCLID, 2000, BUA 41, 1989). So category could not be specified, it cannot be classified due to insufficient data.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
107-19-7,2-Propyn-1-ol,Acute toxicity (dermal),Category 1,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 1 based on the value of 24 mg/kg which calculated from rabbit LD50 value : 88 mg/kg (ACGIH, 7th.2001) and 16 and 88 mg/kg (PATTY, 4th.1994).","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
14484-64-1,ferbam,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
112-30-1,Decan-1-ol,Acute toxicity (dermal),Not classified,-,-,-,"Although LD50 value 3,560 mg/kg of the dermal administration test employing a rabbit (IUCLID (2000)) corresponded to the U.N. GHS acute toxicity Category 5 at home, it fell under unadopted category in Japan and was classified into ""Not classified"". ",2009.3.31
95-31-8,N-(tert-Butyl)-2-benzothiazolesulfenamide,Acute toxicity (dermal),Not classified,,,,"Based on the rabbit LD50 (dermal route) value of >7,940mg/kg (SIDS (2004)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
51218-45-2,2-chloro-2'-ethyl-N-(2-methoxy-1-methylethyl)-6'-methylacetanilide,Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >4,000mg/kg, together with the absence of mortality at the highest dose of 4000mg/kg (Agricultural Chemical Registration Data (1986)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-43-6,hydrogen peroxide--urea,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
84-15-1,"1,1':2',1''-Terphenyl",Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
68955-20-4,Sodium alkyl(C16-18) sulfate,Acute toxicity (dermal),Classification not possible,-,-,-,"Classification is not possible because there is no data. In addition, for C12-13- and C10-16-Alkyl Sulfates, there is a description of LD50 value >500 mg/kg (SIDS (2007)). ",2009.3.31
108-91-8,Cyclohexylamine,Acute toxicity (dermal),Category 3,,,,Based on the rabbit LD50 (dermal route) of 277mg/kg (CERI Hazard Data 2001-54 (2002)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2238-07-5,"2,2'-[oxybis(methylene)]bisoxirane",Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"Rat LD50 value = 1000mg/kg (ACGIH 7th, 2001, PATTY 4th, 1994), and rabbit LD50 value = 1500mg/kg (ACGIH 7th, 2001, PATTY 4th, 1994). The lower value was adopted and it was set as Category 3.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7783-00-8,Selenious acid,Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-40-9,lead hydrogen arsenate,Acute toxicity (dermal),Classification not possible,-,-,-,"It seems that it corresponds to Category 5 or outside of Category from rat dermal LD50 value >2400mg/kg (RETCS, 2004). But data is insufficient, it cannot be classified.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
2605-44-9,cadmium dilaurate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
92-84-2,10H-Phenothiazine,Acute toxicity (dermal),Not classified,-,-,-,"Based on Rabbit LD0:ca.9400mg/kg (IUCLID (2000)), it was set as the outside of Category.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13755-29-8,sodium tetrafluoroborate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2465-27-2,"4,4'-carbonimidoylbis(N,N-dimethylaniline) monohydrochloride",Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,It was set as Category 3 based on mouse LD50 = 300mg/kg (RTECS (2005)).,"Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
3268-49-3,3-(Methylsulfanyl)propanal,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"Among LD50 value with 2,631 mg/kg (SIDS (2003)) of the dermal administration test employing rats (OECD TG 402), and LD50 value with 748-1,700 mg (SIDS (2003)) of the dermal administration test employing rabbits (OECD TG 402), it was classified into Category 3 from 748 mg/kg whose test year was new, and value was low. ",2009.3.31
765-34-4,"2,3-epoxypropionaldehyde",Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,It was set as Category 3 based on rabbit LD50= 249mg/kg (HSDB (2003)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
543-80-6,barium di(acetate),Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
2040-52-0,thorium dioxalate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
117-84-0,Di-n-octyl phthalate,Acute toxicity (dermal),Category 5,,,,"Based on the guinea pig LD50 (dermal route) value of 4,890mg/kg (CERI Hazard Data 2001-63 (2002)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
115-29-7,Endosulfan,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,It was set as Category 3. Based on both two rat LD50 values (1000 and 681mg/kg) (Agricultural-Chemicals abstracts) were classified into Category 3.,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7775-09-9,Sodium chlorate,Acute toxicity (dermal),Not classified,-,-,-,"Since both male and female are rat LD50 >5000mg/kg (Agricultural Chemical Registration Data, 1973).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
79-00-5,"1,1,2-Trichloroethane",Acute toxicity (dermal),Not classified,,,,"Based on the rabbit LD50 (dermal route) of 5,371mg/kg (CERI-NITE Hazard Assessment No.12 (2004)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1321-74-0,"Benzene, diethenyl-",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
333-29-9,Phosfolan,Acute toxicity (dermal),Category 1,Skull and crossbones,Danger,Fatal in contact with skin,It was set as Category 1 from rabbit LD50 = 23mg/kg (RTECS (1996)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID420,Dibromotetrafluoroethane; Halone-2402,Acute toxicity (dermal),Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
68308-34-9,Shale oils,Acute toxicity (dermal),Not classified,-,-,-,It is based on mortality not being seen by administration of 1936 = approx. 2000mg/kg or more to rat (IARC 35 (1985)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-23-1,"1,3-Dichloro-2-propanol",Acute toxicity (dermal),Category 3,,,,Based on the LD50 value of 500mg/kg representing the lower of the two testing data of rabbit LD50 (dermal route) of 500mg/kg (CERI Hazard Data 97-10 (1998)) and 590mg/kg (MOE Risk Assessment vol. 4 (2005)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7775-14-6,Sodium dithionite,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
7722-84-1,Hydrogen peroxide,Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,It was set as Category 5 based on rat LD50= 4060mg/kg (EU-RAR (2003)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
646-06-0,"1,3-Dioxolane",Acute toxicity (dermal),Not classified,-,-,-,"Although there are two reports of rabbit LD50, it was 9074mg/kg (RTECS (2004)) when the lower data was adopted. This value became more than 5000mg/kg (dermal LD50 2000mg/kg (Category 4) *2.5), and it was set as the outside of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-69-5,N-Ethylaniline,Acute toxicity (dermal),Category 5,,,,"Based on the rat LD50 (dermal route) value of 4,700mg/kg (RTECS (2006)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62850-32-2,"S-4-phenoxybutyl N,N-dimethylthiocarbamate",Acute toxicity (dermal),Category 5,,,,"Based on the rat LD50 (dermal route) value of 2,075mg/kg (Agricultural Chemical Registration Data (1985)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
39515-40-7,"alpha-cyano-3-phenoxybenzyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropanecarboxylate",Acute toxicity (dermal),Not classified,-,-,-,"Considering rat dermal LD50 >5mg/kg (RTECS (2003)), it was set as the outside of Category.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
119-90-4,"3,3'-dimethoxybenzidine",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
141-78-6,Ethyl acetate,Acute toxicity (dermal),Not classified,-,-,-,It was set as outside of Category based on the rabbit was not died at 18000mg/kg (DFGOT (vol.12.1991)).,"Aug. 18, 2006 (Environmental Hazards: Feb. 10, 2006)"
107-18-6,Allyl alcohol,Acute toxicity (dermal),Category 1,,,,"Based on the rabbit LD50 (dermal route) value of 45mg/kg representing the lower of the two testing data, 45mg/kg (DFGOT vol.15 (2001)) and 89mg/kg (PATTY (4th, 2000)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
58-89-9,Lindane,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"The calculation value rat LD50 = 450.9mg/kg : based on LD50 = 500 - 1000mg/kg (ACGIH 7th, 2001), 50 - 400mg/kg (DFGOT vol.16, 2001), 900 - 1000mg/kg (IARC 20, 1979), and 900mg/kg (EHC 124, 1991). And the calculation value rabbit LD50 = 68.5mg/kg : based on LD50 = 300mg/kg (ACGIH 7th, 2001, DFGOT vol.16, 2001), 75mg/kg (DFGOT vol.16, 2001), and 50mg/kg (DFGOT vol.16, 2001). The lower rabbit value was adopted, and it was set as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3452-97-9,"3,5,5-Trimethyl-1-hexanol",Acute toxicity (dermal),Category 5,,,,"Based on the rabbit LD50 (dermal route) value of 2,990mg/kg (PATTY (4th, 1999)).","Jun. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
71-36-3,1-Butanol,Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"Calculated based on rabbit LD50 value = 3402mg/kg (SIDS (2004), DFGOT vol.19 (2003)), 5300mg/kg (SIDS (2004), EHC 65 (1987), ACGIH (2002), DFGOT vol.19 (2003), PATTY (4th, 1994)), and 4200mg/kg (EHC 65 (1987), PATTY (4th, 1994)). Since the calculated values was 3636mg/kg, it was set as Category 5.","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
1309-64-4,Diantimony trioxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Jun. 20, 2006)"
598-20-9,"1,2-Dibromo-1-chloroethane",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-85-9,Dinitro-2-methylphenol ,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1336-36-3,PCB 1254; polychlorobiphenyl; Chlorodiphenyl (42% chlorine),Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3 based on rabbit percutaneous LD50 (MLD): 800mg/kg (EHC 140, 1992, ATSDR, 2000, IARC 18, 1978).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1634-04-4,Methyl t-butyl ether,Acute toxicity (dermal),Not classified,-,-,-,"It was set as the outside of Category. Based on rabbit LD50 values: >10200mg/kg (EHC 206, 1998, DFGOT vol.17, 2002, EU-RAR, 2002), 10000mg/kg (EHC 206, 1998, DFGOT vol.17, 2002), > 10000mg/kg (EU-RAR, 2002, ATSDR, 1996), 7400mg/kg (IARC 73, 1999), and rat LD50 values: >6800mg/kg (DFGOT vol.17, 2002) and >2000mg/kg (EU-RAR, 2002).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
69094-18-4,"2,2-dibromo-2-nitroethanol",Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2008.02.25
7790-84-3,"Sulfuric acid, cadmium salt(1:1), hydrate (8/3)",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
55814-41-0,2-methyl-N-[3-(1-methylethoxy)phenyl]benzamide,Acute toxicity (dermal),Not classified,-,-,-,"Based on rat acute dermal LD50 >5000, >10000mg/kg (Agricultural-Chemicals abstracts (1994)), it was classified into the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25154-52-3,Nonylphenol,Acute toxicity (dermal),Category 5,,,,"Based on the rat LD50 (dermal route) value of 2,031mg/kg representing the lower of the two fixed values of the testing data, 2,140mg/kg (CERI Hazard Data 96-44 (1998)), >2,000mg/kg (CERI-NITE Hazard Assessment No.1 (2004)) and 2,031mg/kg (EU-RAR No.10 (2002)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
732-11-6,"O,O-dimethyl phthalimidomethyl S-phosphorodithioate",Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"Considering rabbit dermal LD50 value = 3160mg/kg (JMPR 448 (1978)), it was set as Category 5. ","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1333-86-4,Carbon black,Acute toxicity (dermal),Classification not possible,-,-,-,"Although there are data of >3 gm/kg (RTECS (2004)) of a rabbit, it cannot be specified as LD50 value.","Jun. 20, 2006"
16871-90-2,Dipotassium hexafluorosilicate,Acute toxicity (dermal),Classification not possible,-,-,-,"Classified into R24 according to EU-Annex. But there was no dermal administration examination for animals, it cannot be classified due to insufficient data.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
14267-17-5,"bis(diethyldithiocarbamato-S,S')nickel",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
1304-28-5,"barium oxide, obtained by calcining witherite",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-69-7,"N,N-Dimethylaniline",Acute toxicity (dermal),Category 4,"Exclamation mark
",Warning,Harmful in contact with skin,"There are rabbit dermal absorption acute LD50s = 1770mg/kg 8ACGIH (2001) and 1692mg/kg (DFGOT vol.3 (1991)). All were in the range of 1000 - 2000 mg/kg, it was set as Category 4.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
