CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
72-57-1,"tetrasodium 3,3'-[(3,3'-dimethyl[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[5-amino-4-hydroxynaphthalene-2,7-disulphonate]",Pyrophoric solids - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
73250-68-7,2-(2-benzothiazolyloxy)-N-methylacetanilide,Pyrophoric solids - Classification not possible,,,,No data available ,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74115-24-5,"3,6-Bis(2-chlorophenyl)-1,2,4,5-tetrazine; Clofentezine",Pyrophoric solids - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74222-97-2,"methyl 2-[[[[(4,6-dimethyl-2-pyrimidinyl)amino]carbonyl]amino]sulphonyl]benzoate",Pyrophoric solids - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-95-4,Magnesium,Pyrophoric solids - Classification not possible,-,-,-,No data available. UNRTDG Subsidiary risks Class:  4.2,"Mar. 23, 2006"
7439-96-5,Manganese,Pyrophoric solids - Classification not possible,,,,"Classification not possible, because of the unidentified configuration and the absence of data. The surface of a solid mass is oxidized in the air, and manganese powder catches fire easily according to Chemical Dictionary (1994).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-98-7,Molybdenum,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-06-4,platinum,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-16-6,rhodium,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-25-7,tantalum,Pyrophoric solids - Classification not possible,-,-,-,"While there is data of ignition point > 250 degC(ICSC (2005)), it is also indicated that fine powder has spontaneous combustibility (Bretherick (J), (5th, 1998)). Thus, it cannot be classified since there is no detailed data.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-31-5,Tin,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-33-7,Tungsten,Pyrophoric solids - Classification not possible,-,-,-,"Although fine powder may ignite, a solid does not ignite. It is dependent on a form.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-36-0,Antimony,Pyrophoric solids - Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-42-8,Boron,Pyrophoric solids - Classification not possible,,,,"Classification not possible, because of the unidentified configuration and the absence of data. With the flash point of 580degC (HSDB (2006)), the substance is not pyrophoric when in contact with air at ordinary temperatures. However, its dust may spontaneously ignite in the air, according to HSDB (2006).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-48-4,Cobalt,Pyrophoric solids - Classification not possible,,,,"Classification not possible, because of the unidentified configuration and the absence of data. The powder is pyrophoric when in contact with air at ordinary temperatures (ICSC, 2004)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-50-8,Copper,Pyrophoric solids - Classification not possible,-,-,-,Fine copper powder can be applicable but there is no data.,"Jul. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7440-58-6,hafnium,Pyrophoric solids - Classification not possible,-,-,-,"Although dry powder is classified into UNRTDG Class 4.2, the property could remarkably change according to its particle diameter, etc. So it cannot be judged unless the specified test is performed on real samples.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-65-5,yttrium,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-74-6,indium,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74925-56-7,Stannous silicofluoride,Pyrophoric solids - Classification not possible,-,-,-,"No data available, though it is considered as non-combustible substances.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-47-8,iodoform,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
76578-14-8,Ethyl 2-[4-(6-chloro-2-quinoxalinyloxy)phenoxy]propionate; Quizalofop-ethyl,Pyrophoric solids - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7782-49-2,Selenium,Pyrophoric solids - Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7783-99-5,silver nitrite,Pyrophoric solids - Classification not possible,-,-,-,"No data available, though it is considered as non-combustible substances.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7785-87-7,Manganese sulphate,Pyrophoric solids - Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-67-1,"2,2'-Azobisisobutyronitrile",Pyrophoric solids - Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
782-74-1,"1,2-Bis(2-chlorophenyl)hydrazine",Pyrophoric solids - Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
79538-32-2,"2,3,5,6-Tetrafluoro-4-methylbenzyl (Z)-3-(2-chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylate; Tefluthrin",Pyrophoric solids - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79622-59-6,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-alpha,alpha,alpha-trifluoro-2,6-dinitro-p-toluidine",Pyrophoric solids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
79983-71-4,"2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)-2-hexanol",Pyrophoric solids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
8002-74-2,Paraffin wax,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
80060-09-9,"1-tert-Butyl-3-(2,6-diisopropyl-4-phenoxyphenyl)thiourea; Diafenthiuron",Pyrophoric solids - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
8018-01-7,"Complex compounds of manganese N,N'-ethylenebis(dithiocarbamate) and zinc N,N'-ethylenebis(dithiocarbamate)",Pyrophoric solids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
8063-06-7,Curare,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
81-81-2,Warfarin,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
822-16-2,"Stearic acid, sodium salt",Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
82657-04-3,"2-Methyl-1,1'-biphenyl-3-ylmethyl (Z)-3-(2-chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylate; Bifenthrin",Pyrophoric solids - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
82692-44-2,"2-[4-(2,4-Dichloro-m-toluoyl)-1,3-dimethyl-5-pyrazolyloxy]-4-methylacetophenone; Benzofenap",Pyrophoric solids - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
83-26-1,pindone,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
83-79-4,Rotenone,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
83130-01-2,alanycarb,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
834-12-8,"2-ethylamino-4-isopropylamino-6-methylthio-1,3,5-triazine",Pyrophoric solids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
838-88-0,"Aniline, 4,4'-methylenebis(2-methyl)-",Pyrophoric solids - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
84-15-1,"1,1':2',1''-Terphenyl",Pyrophoric solids - Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
85-01-8,Phenanthrene,Pyrophoric solids - Classification not possible,,,,No data available ,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
86-30-6,N-Nitrosodiphenylamine,Pyrophoric solids - Classification not possible,,,,No data available  ,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
86598-92-7,"4-chlorobenzyl N-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-yl)thioacetimidate",Pyrophoric solids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
88-60-8,2-tert-Butyl-5-methylphenol,Pyrophoric solids - Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
88678-67-5,O-3-tert-butylphenyl N-(6-methoxy-2-pyridyl)-N-methylthiocarbamate,Pyrophoric solids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
89-61-2,"1,4-Dichloro-2-nitrobenzene",Pyrophoric solids - Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
9004-82-4,Sodium alpha-dodecan-1-yl-omega-(sulfonatooxy)poly(oxyethylene),Pyrophoric solids - Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
91-97-4,"4,4'-Diisocyanato-3,3'-dimethylbiphenyl",Pyrophoric solids - Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
92-84-2,10H-Phenothiazine,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
93-76-5,"2,4,5-T",Pyrophoric solids - Classification not possible,-,-,-,No data available,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
95-31-8,N-(tert-Butyl)-2-benzothiazolesulfenamide,Pyrophoric solids - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-32-9,"4-(1,3-benzothiazol-2-yldisulfanyl)morpholine",Pyrophoric solids - Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
95-33-0,N-Cyclohexyl-2-benzothiazolesulfenamide,Pyrophoric solids - Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-80-7,"2,4-Toluenediamine",Pyrophoric solids - Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-83-0,4-chloro-o-phenylenediamine,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
96489-71-3,2-tert-Butyl-5-(4-tert-butylbenzylthio)-4-chloro-3(2H)-pyridazinone; Pyridaben,Pyrophoric solids - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
96491-05-3,"2-chloro-N-(3-methoxy-2-thienyl)-2',6'-dimethylacetanilide",Pyrophoric solids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
97-56-3,o-Aminoazotoluene,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
97-77-8,Disulfiram,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
99-76-3,Methyl 4-hydroxybenzoate,Pyrophoric solids - Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
999-81-5,"Ethanaminium, 2-chloro-N,N,N-trimethyl-",Pyrophoric solids - Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID1018Tetrlead,Tetraalkyllead,Pyrophoric solids - Classification not possible,-,-,-,Unidentified substance (Refer to the data of an individual substance),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1284Sulfcium,Sulfonated polystyrene halofuginone calcium,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1308Tolualts,Toluidine salts,Pyrophoric solids - Classification not possible,-,-,-,Unidentified substance (Refer to the data of an individual substance),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1375Fenasulf,Fenaminosulf,Pyrophoric solids - Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1413Trip-11),Triphenyltin fatty acid ester (alkyl C=9-11),Pyrophoric solids - Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-00-5,p-Nitrochlorobenzene,Self-heating substances and mixtures - Classification not possible,,,,"Test methods applicable to liquid substances are not available - melting point: 82-84degC (ICSC, 1999), test temperature: 140degC","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
100-02-7,p-Nnitrophenol,Self-heating substances and mixtures - Classification not possible,,,,"Test methods applicable to liquid substances are not available (melting point: 111 - 116degC (ICSC, 2004), test temperature: 140degC).  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-21-0,Terephthalic Acid,Self-heating substances and mixtures - Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-37-8,"Ethanol, 2-(diethylamino)-",Self-heating substances and mixtures - Classification not possible,-,-,-,Test methods applicable to liquid substances are not available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-40-3,4-Vinyl-1-cyclohexene,Self-heating substances and mixtures - Classification not possible,,,,Test methods applicable to liquid substances are not available.  ,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-41-4,Ethylbenzene,Self-heating substances and mixtures - Classification not possible,,,,Test methods applicable to liquid substances are not available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-42-5,Styrene,Self-heating substances and mixtures - Classification not possible,,,,Test methods applicable to liquid substances are not available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
100-44-7,Benzyl chloride,Self-heating substances and mixtures - Classification not possible,,,,Test methods applicable to liquid substances are not available.  ,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-52-7,Benzaldehyde,Self-heating substances and mixtures - Classification not possible,,,,Test methods applicable to liquid substances are not available.,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-61-8,N-Methylaniline,Self-heating substances and mixtures - Classification not possible,,,,Test methods applicable to liquid substances are not available.  ,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-63-0,phenyl hydrazine,Self-heating substances and mixtures - Classification not possible,-,-,-,Test methods applicable to liquid substances are not available,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-69-6,2-Vinylpyridine,Self-heating substances and mixtures - Classification not possible,,,,Test methods applicable to liquid substances are not available.,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-74-3,"Morpholine, 4-ethyl-",Self-heating substances and mixtures - Classification not possible,-,-,-,Test methods applicable to liquid substances are not available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10022-68-1,"Cadmium nitrate, tetrahydrate",Self-heating substances and mixtures - Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10025-67-9,Disulfur dichloride,Self-heating substances and mixtures - Classification not possible,-,-,-,Test methods applicable to liquid substances are not available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100784-20-1,"Methyl 3-chloro-5-(4,6-dimethoxy-2-pyrimidinylcarbamoylsulfamoyl)-1-methylpyrazole-4-carboxylate",Self-heating substances and mixtures - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-14-4,"3,3'-Dichloro-4,4'-diaminodiphenylmethane",Self-heating substances and mixtures - Classification not possible,,,,"Test methods applicable to liquid substances are not available - melting point: 110degC (ICSC,1999), test temperature: 140degC","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
101-61-1,"4,4'-Methylenebis(N,N-dimethylaniline)",Self-heating substances and mixtures - Classification not possible,,,,"Test methods applicable to liquid substances are not available (melting point: 90-91degC (Merck, 13th, 2001), test temperature: 140degC). ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-68-8,"Diphenylmethane diisocyanate   (4,4'-M.D.I.)",Self-heating substances and mixtures - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
